ID_Institution,ID_KG,picNumber,vatNumber,name,shortName,activityType,street,postCode,city,country,geolocation,organizationURL
,4695,,,Noe Enterprise Sp z oo,,,Kopemika 22,,LODZ,PL   ,,www.noerrors.pl
,115,997012755,,NIEDEROESTERREICH,WST3,PUB,Landhausplatz 1 Haus 14,3109,St Poelten,AT,,www.noe.gv.at
,7219,997012755,,NIEDEROESTERREICH,WST3,PUB,Landhausplatz 1 Haus 14,3109,St Poelten,AT,,www.noe.gv.at
,4450,988986005,,Norsk Bioenergiforening,NoBio,PRC,ROALD AMUNDSENS GATE 6,0161,Oslo,NO,,www.nobio.no
,2666,999653677,EL090050779,ETHNIKO ASTEROSKOPEIO ATHINON,NATIONAL OBSERVATORY OF ATHENS,REC,LOFOS NYMFON,11810,ATHINA,EL,"38.2653828,21.7618384",www.noa.gr
,6767,,,National Non-Food Crop Centre,NNFCC,PRC,Innovation Way,YO10 5DG,York,GB   ,,www.nnfcc.co.uk/
,2665,994787963,,Management Agency of Zakynthos National Marine Park,NMPZ,OTH,El. Venizelou 1,29100,ZAKYNTHOS,EL,,www.nmp-zak.org
,3004,,,National Maritime College of Ireland,NMCI,HES,Ringaskiddy,,Cork,IE   ,,www.nmci.ie/index.cfm/page/commercial
,6802,,,Nottingham Trent University,NTU,,Burton Street,,,GB   ,,www.nls.ntu.ac.uk
,1670,951676701,FR58538107483,NKE INSTRUMENTATION SARL,NKE,PRC,RUE GUTENBERG ZI KERANDRE,56700,HENNEBONT,FR,"47.8052482,-3.2650586",www.nke-instrumentation.com
,1671,998151826,,NKE SA,NKE,PRC,RUE GUTEMBERG ZI KERANDRE,56700,HENNEBONT,FR,,www.nke.fr
,5976,963574430,,NJORD NORRA BOHUSLAN EKONOMISK FORENING,Njord,PRC,KROSSEKARR 21,45795,GREBBESTAD,SE,,www.njordnb.se/
,4272,997692046,NZ59456466,NATIONAL INSTITUTE OF WATER AND ATMOSPHERIC RESEARCH,NIWA,REC,MARKET PLACE VIADUCT HARBOUR 41,1149,AUCKLAND,NZ,"-36.8534665,174.7655514",www.niwa.co.nz
,3003,,,National Institute for Transport and Logistics,NITL,PUB,Bolton Street,,Dublin,IE   ,,www.nitl.ie
,3436,950341690,IT05142970655,NISEA SOCIETA COOPERATIVA,NISEA SOCIETA COOPERATIVA,OTH,VIA IRNO 11,84135,SALERNO,IT,"40.6700831,14.789606",www.nisea.eu
,2677,,,Nireus Chios Aquaculture SA,,,1st klm KOROPIOU-VARIS,,KOROPI,GR   ,,www.nireus.com
,929,,,NIRAS Consulting Engineers and Planners A/S,,,Sortemosevej 19,3450,Allerød,DK   ,,www.niras.dk/
,4095,,,Netherlands  Institute for Sea Research,NIOZ,REC,Landsdiep 4,1797 SZ,Horntje,NL   ,,www.nioz.nl
,1014,991021841,,National Institute of Oceanography and Fisheries,NIOF,REC,Kasr El-Ainy Street 101,101,Cairo,EG,"30.048819,31.243666",www.niof.sci.eg
,2902,998370949,,NATIONAL INSTITUTE OF OCEANOGRAPHY,NIO,REC,NATIONAL INSTITUTE OF OCEANOGRAPHY,403 004,PANAJI,IN,"19.1366567,72.82515736584389",www.nio.org
,4473,999479174,NO950037687MVA,STIFTELSEN NORSK INSTITUTT FOR NATURFORSKNING NINA,NINA,REC,HOGSKOLERINGEN 9,7034,TRONDHEIM,NO,"63.414112,10.4067631",www.nina.no
,2763,,,Environment and Nature Conservation Association,Nimfea,OTH,,H-5421,Túrkeve,HU   ,,www.nimfea.hu/english/
,4694,,,NILU Polska Ltd,,,Reymonta 24,,KATOWICE,PL   ,,www.nilu.pl
,4472,999654162,NO941705561MVA,NILU STIFTELSEN NORSK INSTITUTT FORLUFTFORSKNING,NILU,REC,INSTITUTTVEIEN 18,2027,KJELLER,NO,"59.974383,11.0488146",www.nilu.no
,5110,998049685,RU7813150132,Scientific foundation Nansen International Environmental and Remote Sensing Centre,NIERSC,REC,14th Line Street  7A,199034,St. Petersburg,RU,"59.9387318,30.3162286",www.niersc.spb.ru
,5078,,,Nansen Environmental and Remote Sensing Center,NERSC,,Bol'shaya Monetnaya 26/28,,SINT PETERSBURG,RU   ,,www.niersc.spb.ru
,2314,998217689,,Niebling Technische Buersten GmbH,Niebling,PRC,Industriestrasse 12,91593,Burgbernheim,DE,,www.niebling.com
,5137,,,City of Cacak,Niš,OTH,Župana Stracimira,32000,Čačak,RS   ,,www.ni.rs/en/
,2782,,,Hungarian Natural History Museum,NHMUS,PUB,Ludovika tér 2,1083,Budapest,HU   ,,www.nhmus.hu/
,6774,999642037,GB645424538,NATURAL HISTORY MUSEUM,NHM,PUB,CROMWELL ROAD,SW7 5BD,LONDON,UK,"51.494882,-0.1847716",www.nhm.ac.uk/
,4479,,,Norwegian School of Economics,NHH,HES,Helleveien 30,,BERGEN,NO   ,,www.nhh.no
,6795,991827717,GB624031779,NORTH HIGHLAND COLLEGE,ERI,HES,ORMLIE ROAD,KW14 7EE,THURSO,UK,"58.5831769,-3.5380016",www.nhcscotland.com
,4353,999466758,NO970188290MVA,NORGES GEOLOGISKE UNDERSOKELSE,GEOLOGICAL SURVEY OF NORWAY,REC,LEIV EIRIKSSONSV VEI 39,7040,TRONDHEIM,NO,"63.4547948,10.446187843473943",www.ngu.no
,4469,,,Norwegian Geotechnical Institute,NGI,REC,Sognsveien 72,N-0855,OSLO,NO   ,,www.ngi.no
,524,997400464,,FISHERIES AND OCEANS CANADA,DFO,PUB,East White Hills Road 80,A1C5X8,St John's NF,CA,"47.561701,-52.715149",www.nfl.dfo-mpo.gc.ca
,498,999431838,,NEXUS ENGINEERING OOD,Nexus,PRC,"Ul. Riben Bukwar, Bldg. 12, Wh.9,",1330,SOFIA,BG,,www.nexus-bg.com
,1669,952276258,,NEXTIS SAS,Nextis,PRC,RUE GEORGES EASTMAN PARC DACTIVITES DES BORDS DE SAONE 12-14,71100,CHALON SUR SAONE,FR,,www.nextis.fr
,1668,998208571,FR82428593230,NEXANS FRANCE,NEXANS FR,PRC,4 ALLEE DE L'ARCHE,92400,COURBEVOIE,FR,"48.8991539,2.2387905",www.nexans.com
,340,996616122,BE0894546569,NEW OPERA AISBL,NEW OPERA,REC,RUE MONTOYER 31,1000,BRUXELLES,BE,"50.8345531,4.4100127",www.newopera.org
,1212,,,New Factory Ltd.,,,Finlaysoninkuja 8,33210,Tampere,FI   ,,www.newfactory.fi/
,2847,996379248,IS68358,ICELANDIC NEW ENERGY LTD,ISLENSK NYORKA EHF,PRC,GRENSASVEGI 9,108,REYKJAVIK,IS,"64.145981,-21.9422366",www.newenergy.is
,2311,,,Neubelt & Krueger Yacht Projekt GmbH,,,Grosse Elbstrasse 145 d,22767,HAMBURG,DE   ,,www.newcruise.de/
,6785,999985417,GB499672470,UNIVERSITY OF NEWCASTLE UPON TYNE,UNEW,HES,KINGS GATE,NE1 7RU,NEWCASTLE UPON TYNE,UK,"54.9789969,-1.61365757980975",www.newcastle.ac.uk
,7071,999985417,GB499672470,UNIVERSITY OF NEWCASTLE UPON TYNE,UNEW,HES,KINGS GATE,NE1 7RU,NEWCASTLE UPON TYNE,UK,"54.9789969,-1.61365757980975",www.newcastle.ac.uk
,2676,,,Neuron SA,,,Kifisias Avenue 280 ,,"HALANDRI, ATHENS",GR   ,,www.neuron.gr
,2674,996492641,,NET TECHNOLOGIES ETAIREIA PERIORISMENIS EFTHYNIS,NETTECHN,PRC,ODOS AETIDEON 2,15561,CHOLARGOS,EL,,www.nettechn.com
,4196,986558289,NL802190893B01,STICHTING NETHERLANDS MARITIME TECHNOLOGY FOUNDATION,ST. NETH MARITIMETECHNOLOGY FOUNDATION,REC,BOOMPJES 40,3011 XB,ROTTERDAM,NL,"51.916884,4.4900698",www.netherlandsmaritimetechnology.nl
,6782,998510823,GB716038157,NETCOMPOSITES LIMITED,Coventive Composites,PRC,BRIDGE WAY 4A BROOM BUSINESS PARK,S41 9QG,CHESTERFIELD,UK,"53.2352134,-1.4264096",www.netcomposites.com
,6153,999942446,CHE116281710TVA,NESTEC SA,NESTLE,PRC,AVENUE NESTLE 55,1800,VEVEY,CH,"46.4616214,6.8386972",www.nestle.com
,1667,999741365,,NESTEAR SARL,NESTEAR,PRC,rue de l'Industrie - Carrefour de Savoie 1,01200,BELLEGARDE-SUR-VALSERINE,FR,,www.nestear.net
,1211,996493902,FI18523029,NESTE OYJ,NESTE Oyj,PRC,KEILARANTA 21,02150,ESPOO,FI,"60.1785701,24.8365174",www.neste.com
,7454,999477913,NO943432449MVA,STIFTELSEN NANSEN SENTER FOR MILJOOG FJERNMALING,NERSC,REC,JAHNEBAKKEN 3,5007,BERGEN,NO,"60.29610135,5.223381754451664",www.nersc.no
,4430,,,Nansen Environmental and Remote Sensing Center,NERSC,REC,Edvard Griegsvei 3A,5006,BERGEN,NO   ,,www.nersc.no
,5079,,,Nansen Environmental and Remote Sensing Center; Climate Group,,REC,,,,RU   ,,www.nersc.no
,4904,,,NERSANT - Associação Empresarial da Região de Santarém,NERSANT,OTH,Várzea de Mesiões Aptd. 177,2354-909,Torres Novas,PT   ,,www.nersant.pt/
,4688,953754829,,NATIONAL CENTER FOR RESEARCH AND DEVELOPMENT,NCRD,REC,AHMAD TARAWNEH STREET,11941,AMMAN,JO,,www.nerc.gov.jo
,6772,999989200,GB618367325,NATURAL ENVIRONMENT RESEARCH COUNCIL,NERC,PUB,"Polaris House, North Star Avenue",SN2 1EU,SWINDON WILTSHIRE,UK,"51.5613683,-1.7856852",www.nerc.ac.uk
,1666,998041149,,NEOTEK,Neotek,PRC,allée des chataigniers ZA du Buisson de la Couldre 9,78190,TRAPPES,FR,,www.neotek-web.com
,4092,999631755,NL002814237B01,STICHTING KONINKLIJK NEDERLANDS NORMALISATIE INSTITUUT,NEN,REC,VLINDERWEG 6,2623 AX,DELFT,NL,"51.9884927,4.3620861",www.nen.nl
,6765,,,National Energy Foundation,NEF,OTH,Davy Avenue ,MK5 8NG,Knowlhill ,GB   ,,www.nef.org.uk/
,4093,959082457,,NEDERLOF'S VISHANDEL BV,NEDERLOF'S,PRC,DELTA INDUSTRIEWEG 40,3251 LX,STELLENDAM,NL,,www.nederlof-fish.nl
,4903,996406020,PT504032194,NECTON-COMPANHIA PORTUGUESA DE CULTURAS MARINHAS SA,NECTON,PRC,BELAMANDIL SN,8700 152,OLHAO,PT,"37.0524008,-7.8372686",www.necton.pt
,3010,997665177,,Nautical Enterprise Centre Ltd.,NECL,PRC,BALLINEADIG LODGE FARRAN,-,Cork,IE,,www.necl.ie
,6794,,,North East Atlantic Fisheries Commission,NEAFC,,Baker St 44,W1U 7RT,Marylebone,GB   ,,www.neafc.org
,6781,952816257,,NDT Consultants Ltd,NDTC,PRC,SISKIN DRIVE MIDDLEMARCH HOUSE,CV3 4FJ,COVENTRY,UK,,www.ndt-consultants.co.uk
,470,998042216,,Bulgarian Society for NDT,BG S NDT,OTH,Rakovska 108,1000,Sofia,BG,,www.ndt-bg.org
,5979,998153766,,Nordisk Dykentreprenad AB,NDE,PRC,Rindo Hamn,18541,Vaxholm,SE,,www.nde.se
,6783,,,Newcastle College,NCL-COLL,HES,Scotswood Rd,NE4 7SA,Newcastle upon Tyne,GB   ,,www.ncl-coll.ac.uk
,4109,952633703,NL004078354B01,CADMATIC BV,NCG,PRC,OSLOWEG 110,9723BX,GRONINGEN,NL,,www.ncg.nl
,4195,953938741,NL804534469B01,STICHTING NEDERLANDS BAKKERIJ CENTRUM,NBC,OTH,AGRO BUSINESS PARK 75-83,6708 PV,WAGENINGEN,NL,"52.5001698,5.7480821",www.nbc.nl
,1069,,,Narva Business Advisory Services Foundation,NBAS,,Таllinna mnt 19c,20303,Narva,EE   ,,www.nbas.ee
,1075,958052414,,OSAUHING NAXO,Naxo,PRC,RIIA 185,51014,TARTU,EE,,www.naxo.ee
,5022,957160402,,NAVROM SHIPYARD SRL,NAVREP,PRC,STRADA PORTULUI 54,800211,GALATI,RO,"45.4303181,28.0587336",www.navrom.ro
,2672,960710408,,NAVIOS SHIPMANAGEMENT INC,NAVIOS,PRC,AJELTAKE ROAD AJELTAKE ISLAND,96960,MAJURO,MH,,www.navios.com
,3433,,,Navigate Consortium,,,"Via Brera, 16",,MILANO,IT   ,,www.navigateconsortium.it
,927,,,NAVICON AS,,,Clausholms Alle 2,8260,VIBY,DK   ,,www.navicon.dk
,1210,,,Navdata Oy,,,Eskolantie 1,00720 ,Helsinki,FI   ,,www.navdata.fi/
,496,,,Navigation Maritime Bulgare PLC,,,Primorski 1,9000,VARAN,BG   ,,www.navbul.com
,5538,,,Government of Navarra,,OTH,,,,ES   ,,www.navarra.es/home_en/Gobierno+de+Navarra/
,5671,,,"Navantia, SA",Navantia,,Velazquez 132,,MADRID,ES   ,,www.navantia.com
,3432,,,Navalimpianti spa,,,VIA III ARMATA 18,,MONFALCONE (GO),IT   ,,www.navalimpianti.it
,1515,,,French Naval Industry Group,GICAN,PRC,rue du Docteur Finlay 40-42,75732 ,Paris,FR   ,,www.naval-group.com
,6780,965720361,,NAUTRICITY LIMITED,Nautricity,PRC,ST VINCENT PLACE 5,G1 5GH,GLASGOW,UK,,www.nautricity.com
,1663,,,Nautisme en Finistère,,OTH,rue du 19 mars 1962 4,9018,Quimper,FR   ,,www.nautisme-finistere.com
,1662,,,Nautisme en Bretagne,,OTH,Rue de Kerbriant 1,29200 ,Brest,FR   ,,www.nautismebretagne.fr
,6778,,,Nautical Institute,,PRC,Lambeth Road 202,SE1 7LQ ,London,GB   ,,www.nautinst.org
,6779,996626016,,Nautilus UK,ETFN,OTH,High Road 750-760,E11 3BB,London,UK,,www.nautilusuk.org
,1763,997989545,FR43378074744,SOCIETE D'EXPLOITATION DU CENTRE NATIONAL DE LA MER,NAUSICAA,PRC,BOULEVARD SAINTE BEUVE,62203,BOULOGNE SUR MER,FR,"50.7407525,1.5955072",www.nausicaa.fr
,2410,,,Stuttgart State Museum of Natural History,,,,70191,Stuttgart,DE   ,,www.naturkundemuseum-bw.de/
,6777,994017880,,NATUREBUREAU LIMITED,NCB,PRC,Kingfisher Court 36,RG14 5SJ,Newbury,UK,,www.naturebureau.co.uk
,368,998437006,BE0353070496,INSTITUT ROYAL DES SCIENCES NATURELLES DE BELGIQUE,KONINKLIJK BELGISCHINSTITUUT VOOR NATUURWETENSCHAPPENROYAL BELGIAN INSTITUTE OF NATURAL,REC,RUE VAUTIER 29,1000,BRUXELLES,BE,"50.8365465,4.3765602",www.naturalsciences.be
,6776,,,Natural Power Consultants Ltd,,PRC,Forrest Estate,DG7 3XS,Castle Douglas,GB   ,,www.naturalpower.com
,4090,999603043,NL803595943B01,STICHTING NATURALIS BIODIVERSITY CENTER,NATURALIS,REC,DARWINWEG 2,2333CR,LEIDEN,NL,"52.1648992,4.4733665",www.naturalis.nl
,4091,,,"Naturalis, National Museum of Natural History",,PUB,Pesthuislaan 7,2333 BA ,Leiden,NL   ,,www.naturalis.nl
,5668,952817712,ESB61014312,"NATURALEA CONSERVACIO, SL",NATURALEA,PRC,CAN CARNER TERRA ALTA  - POL.IND.  51,08211,CASTELLAR DEL VALLES,ES,"41.6138122,2.0875963",www.naturalea.eu
,5666,953580229,ESB83618538,NATURAL BIOTEC SL,NTBC,PRC,CTRA COLMENAR VIEJO K 15 PAB C 15,28049,MADRID,ES,"40.4167047,-3.7035825",www.naturalbiotec.com
,7635,998040470,GB239503167,THE NATIONAL TRUST FOR PLACES OF HISTORIC INTEREST OR NATURAL BEAUTY,NTUK,OTH,Kemble Drive,SN2 2NA,SWINDON,UK,"51.5639102,-1.7970655327265064",www.nationaltrust.org.uk/main/
,6770,,,National Trust,,OTH,Kemble Drive,SN2 2NA,Swindon,GB   ,,www.nationaltrust.org.uk
,3006,996727187,,NATIONAL SPACE CENTRE LIMITED,NSC,PRC,RESTHAVENS HILLTOWN,,CARRIGALINE,IE,,www.nationalspacecentre.eu
,2308,,,Nationalparkverwaltung Niedersächsisches Wattenmeer,,,Virchowstr. 1,26382 , Wilhelmshaven,DE   ,,www.nationalpark-wattenmeer.de/nds
,2991,968927569,,LIAM J TWOMEY,GA,PRC,THE PROMENADE TOFT PARK,,SALTHILL,IE,,www.nationalaquarium.ie
,6766,998046775,,National Marine Aquarium Ltd.,NMAPlymouth,OTH,"Rope Walk, Coxside",PL4 0LF,Plymouth,UK,,www.national-aquarium.co.uk
,117,999515258,,NATEX PROZESSTECHNOLOGIE GESMBH,NATEX PROZESSTECHNOL,PRC,WERKSTRASSE 7,2630,TERNITZ,AT,,www.natex.at
,2307,995570074,,NATECO2 GMBH & CO KG,Nateco2 GmbH & Co. K,PRC,FREILIGRATHSTRASSE 7/9,90482,NUREMBERG,DE,,www.nateco2.de
,169,975130331,BY101078490,NATIONAL ACADEMY OF SCIENCES OF BELARUS,NAS OF BELARUS,REC,INDEPENDENCE AVENUE 66,220072,MINSK,BY,"53.902334,27.5618791",www.nasb.gov.by
,4510,,,Port of Narvik,,PUB,Fagernesveien 2,8514,Narvik,NO   ,,www.narvikhavn.no
,1070,,,Narva City,,OTH,Peetri plats 5, 20308 , Narva,EE   ,,www.narva.ee
,6769,998811620,GB888954046,OFFSHORE RENEWABLE ENERGY CATAPULT,OREC,REC,OFFSHORE HOUSE ALBERT STREET,NE24 1LZ,BLYTH NORTHUMBERLAND,UK,"55.1241236,-1.5018084",www.narec.co.uk
,6817,998811620,GB888954046,OFFSHORE RENEWABLE ENERGY CATAPULT,OREC,REC,OFFSHORE HOUSE ALBERT STREET,NE24 1LZ,BLYTH NORTHUMBERLAND,UK,"55.1241236,-1.5018084",www.narec.co.uk
,3325,998813560,,I & T NARDONI INSTITUTE SRL,I & T,PRC,VIA DELLA CASCINA PONTEVICA 21,25010,BRESCIA,IT,"45.5399392,10.2204897",www.nardoni.it
,6080,,,Transport Reseach Institute,TFK,REC,,,,SE   ,,www.napier.ac.uk/research-and-innovation/research-search/centres/transport-research-institute
,6558,999924792,GB652000002,EDINBURGH NAPIER UNIVERSITY,NAPIER,HES,COLINTON ROAD 219,EH14 1DJ,EDINBURGH,UK,"55.9077488,-3.2549726",www.napier.ac.uk
,1207,997720079,FI07756812,NAPA OY,NAPA,PRC,TAMMASAARENKATU 3,00180,HELSINKI,FI,"60.1703427,24.95025191508799",www.napa.fi
,2671,962550401,,NAVAL ARCHITECTURE PROGRESS,NAP,PRC,Kolokotroni 80,18535,PEIRAIAS,EL,,www.nap.gr
,1851,,,Urban Community of Nantes Métropole,,PUB,,44923, Nantes,FR   ,,www.nantesmetropole.fr
,1636,,,Nantes Saint-Nazaire Port,,PUB,Rue de la Pierre Percée,44550,Montoir-de-Bretagne,FR   ,,www.nantes.port.fr/
,1531,996649781,,GRAND PORT MARITIME DE NANTES SAINTNAZAIRE,GPM-NSN,PUB,QUAI ERNEST RENAUD 18,44186,NANTES CEDEX 04,FR,,www.nantes.port.fr
,5662,952553775,ESB18967000,NANOMATERIALES Y POLIMEROS SL,NANOMYP,PRC,"AVENIDA DE LA INNOVACION 1, EDIFICIO BIC",18100,ARMILLA GRANADA,ES,"37.183054,-3.6021928",www.nanomyp.com
,5661,958744315,ESB27732338,NANOIMMUNOTECH SL,NIT,PRC,EDIFICIO CITEXVI C FONTE DAS ABELLE SN CAMPUS UNIVERSITARIO DE VIGO,36310,VIGO PONTEVEDRA,ES,"42.2376602,-8.7247204",www.nanoimmunotech.eu
,5282,999473160,ESG20903449,ASOCIACION CENTRO DE INVESTIGACION COOPERATIVA EN NANOCIENCIAS CIC NANOGUNE,CIC nanoGUNE,REC,TOLOSA HIRIBIDEA 76,20018,SAN SEBASTIAN,ES,"43.3044262,-2.0070564",www.nanogune.eu
,337,999907041,BE0476998785,NANOCYL SA,N-CYL,PRC,RUE DE L'ESSOR 4,5060,SAMBREVILLE,BE,"50.4442865,4.6507355",www.nanocyl.com
,2802,,,National Agricultural Research and Innovation Center,NARIC,REC,Szent-Györgyi Albert u. 4,2100,Gödöllő,HU   ,,www.naik.hu/en/organizations/national-agricultural-research-and-innovation-centre
,2662,999493821,,NATIONAL AGRICULTURAL RESEARCH FOUNDATION.,NAGREF,HES,"Egialias And Chalepa Street, Maroussi 19",15125,ATHENS,EL,,www.nagref.gr
,2661,,,Naftosol SA,,PRC,Christostomou Smirnis Str. 68,185 40,PIRAEUS,GR   ,,www.naftosol.gr
,3174,,,Camera di Commercio di Napoli,,PUB,"Via S. Aspreno, 2",80133, Napoli,IT   ,,www.na.camcom.gov.it
,7260,999825949,,"MINISTARSTVO ZNANOSTI, OBRAZOVANJA I SPORTA",MZOS,PUB,Donje Svetice 38,10000,ZAGREB,HR,"45.8064723,16.013763",www.mzos.hr
,3000,994358059,,Mid-West Regional Authority,Mid West RA,PUB,"Friar Court, Abbey Street",,Nenagh,IE,,www.mwra.ie
,4412,986401925,,MALTHE WINJE AUTOMASJON AS,MWA,PRC,HAUKELIVEIEN 48,1410,KOLBOTN,NO,,www.mwa.no
,5974,952526712,,MW-INNOVATION AB,MW,PRC,GJUTVAGEN 11,961 23,BODEN,SE,,www.mv-innovation.se
,4894,,,Mútua dos Pescadores,,,Av. Santos Dumont 57, 1050-099,Lisboa,PT   ,,www.mutuapescadores.pt
,924,962990490,,MUSHOLM AS,MUSH,PRC,STRANDVEJEN 101,4281,GORLEV,DK,,www.musholm.com
,5407,999561236,,Consorci de les Drassanes Reials i Museu Marítim de Barcelona,MMB,PUB,Av. de les Drassanes s/n,08001,Barcelona,ES,,www.museumaritimbarcelona.com
,3414,,,"Muse, Museo delle Scienze di Trento",MUSE,PUB,,38122 ,Trento,IT   ,,www.muse.it
,762,,,Masaryk University in Brno,,,Zerotinovo Namesti 8,602 00,BRNO,CZ   ,,www.muni.cz
,336,999643589,BE0470813848,MULTITEL,MULTITEL,REC,RUE PIERRE ET MARIE CURIE 2,7000,MONS,BE,"50.45757935,3.92520713031435",www.multitel.be
,1073,,,National Heritage Board of Estonia,,,Pikk 2,10123,Tallinn,EE   ,,www.muinsuskaitseamet.ee/et
,2304,,,Muehlhan AG,,,Schlinckstrasse 3,21107,Hamburg,DE   ,,www.muehlhan.com
,6924,,,SEA Environmental Decisions Ltd,,PRC,South Cottages 1,SG11 2AT,Little Hadham,GB   ,,www.mudineye.plus.com
,1970,997056017,,MANFRED MUDELSEE,CLIMATE RISK ANALYSIS,PRC,SCHNEIDERBERG 26,30167,Hannover,DE,"52.32273295,9.80343865281837",www.mudelsee.com
,4010,952276549,NL814134865B01,IHC MTI BV,IHC MTI,PRC,SMITWEG 6,2961 AW,KINDERDIJK,NL,"51.8857365,4.6295448",www.mtiholland.com
,5071,999872315,RU7729082090,M.V. LOMONOSOV MOSCOW STATE UNIVERSITY,MSU,HES,LENINSKIE GORY,119992,MOSCOW,RU,"55.7507178,37.6176606",www.msu.ru
,3852,,,Ministry of Transport and Maritime Affairs,MoTMA,OTH,Rimski trg 46,,Podgorica,ME   ,,www.msp.gov.me/en/ministry
,766,,,"Ministry of Education, Youth and Sports",MEYS,,Karmelitska 529/5,118 12 ,Prague 1,CZ   ,,www.msmt.cz/
,5075,983294433,,METEOROLOGICAL SYNTHESIZING CENTREEAST*MSC-EAST MSC-E,MSC-E,REC,KRASINA PEREULOK 16/1,123056,MOSKVA,RU,,www.msceast.org
,331,970762324,,MEDITERRANEAN SHIPPING COMPANY BELGIUM NV,MSC,PRC,Noorderlaan 127 A,2030,Antwerpen,BE,,www.mscbelgium.com
,6045,,,Swedish Civil Contingencies Agency,,PUB,,,,SE   ,,www.msb.se/en/
,3851,,,Ministry of Sustainable Development and Tourism,MRT,OTH,Ulica 4. Proleterske Brigade,,Podgorica,ME   ,,www.mrt.gov.me/ministarstvo
,2286,998318084,DE811393840,MAX RUBNER INSTITUT BUNDESFORSCHUNGSINSTITUT FUR ERNAEHRUNG UND LEBENSMITTEL,MRI,REC,HAID UND NEU STRASSE  9,76131,KARLSRUHE,DE,"49.0140815,8.4276742",www.mri.bund.de
,5203,,,Maribor Development Agency,MRA,,Pobreška cesta 20,2000,Maribor,SI   ,,www.mra.si/
,3822,999465303,,MALTA RESOURCES AUTHORITY,MRA,PUB,"Millenia, ALdo Moro Road",MRS 9065,MARSA,MT,,www.mra.org.mt/
,4045,,,Marina Port Zélande BV,MPZ,PRC,kabbelaarsbank 5.0,3253,Ouddorp,NL   ,,www.mpz.nl/
,2278,998816858,DE119358514,MAX PLANCK INSTITUT FUR EISENFORSCHUNG GMBH,MPIE,REC,MAX PLANCK STRASSE 1,40237,DUSSELDORF,DE,"51.23971705,6.81354647501095",www.mpie.de
,2280,,,Max Planck Institute for Chemistry,,,Hahn-Meitner-Weg 1,55128,Mainz,DE   ,,www.mpg.de/153030/chemie
,2285,999990267,DE129517720,MAX PLANCK GESELLSCHAFT ZUR FOERDERUNG DER WISSENSCHAFTEN E.V.,MPG,REC,Hofgartenstrasse 8,80539,MUENCHEN,DE,"48.1411687,11.5822929",www.mpg.de
,5274,,,APIF MOVIQUITY SA R&D,,,"Isabel de Colbrand, 10 Planta 5, Of. 150 Edif. Venecia, Pol. Ind. Fuencarral",,MADRID,ES   ,,www.moviquity.com
,4682,998764963,PL5260204995,MOSTOSTAL WARSZAWA SA,MOW,PRC,UL KONSTRUKTORSKA 12A,02 673,WARSZAWA,PL,"52.1864262,20.9879934",www.mostostal.waw.pl
,1635,,,Morpho,,PRC,Boulevard Lénine,76800,Saint-Étienne-du-Rouvray,FR   ,,www.morpho.com
,3411,958450405,,MORI CARLO SRL,SME14,PRC,VIA DEL LAVORO 14,63900,FERMO,IT,,www.moricarlo.com
,4427,,,Møreforsking,,PRC,Joplassvegen 12,6100,VOLDA,NO   ,,www.moreforsk.no/
,3287,,,F.Lli Morandi & C SRL,,PRC,"Via XXIX Settembre, 2",60100 ,Ancona,IT   ,,www.morandiagency.it
,40,951593378,,MONTROIX PTY LTD,MPL,PRC,11 DIGGLES STREET,2614,PAGE ACT,AU,,www.montroix.com
,1633,997512693,,MONDECA SA,MONDECA,PRC,CITE NOLLEZ 3,75018,PARIS,FR,,www.mondeca.com
,39,999880269,,MONASH UNIVERSITY,MONASH UNIVERSITY,HES,Wellington Road,3800,VICTORIA,AU,"-37.9157124,145.1339179",www.monash.edu.au
,491,999818771,BG1222030125,MINISTRY OF EDUCATION AND SCIENCE,MES,PUB,Kniaz Dondukov Blvd. 2A,1000,SOFIA,BG,"42.6978634,23.3221789",www.mon.bg
,3778,999818771,BG1222030125,MINISTRY OF EDUCATION AND SCIENCE,MES,PUB,Kniaz Dondukov Blvd. 2A,1000,SOFIA,BG,"42.6978634,23.3221789",www.mon.bg
,3721,999818771,BG1222030125,MINISTRY OF EDUCATION AND SCIENCE,MES,PUB,Kniaz Dondukov Blvd. 2A,1000,SOFIA,BG,"42.6978634,23.3221789",www.mon.bg
,2607,,,Hellenic Society for the Study and Protection of the Monk Seal,MOM,OTH,Solomou Str 18,10682,ATHINA,GR   ,,www.mom.gr
,6152,998750704,,MOLINARI RAIL AG,MOL,PRC,SCHULSTRASSE 11,8542,WIESENDANGEN,CH,,www.molinari-rail.com
,2284,,,Max Planck Institute of Molecular Genetics,,,Ihnestraße 63-73,14195,Berlin,DE   ,,www.molgen.mpg.de/2168/en
,4531,953504278,,SIMON MOKSTER SHIPPING AS,SIMON MOKSTER SHIPPI,PRC,SKOGSTOSTRAEN 37,4029,STAVANGER,NO,,www.mokster.no
,686,,,Cyprus Civil Defence,,OTH,John Kennedy 23,2314,Lakatamia,CY   ,,www.moi.gov.cy/moi/cd/cd.nsf/index_en/index_en
,2301,,,Moeller GmbH,,,Hanfgarten 2,56414,Herschbach,DE   ,,www.moeller.net
,3410,998823648,IT08944320012,Modelway S.R.L.,Modelway S.R.L.,PRC,Via Livorno   60,10144,TORINO,IT,"43.543694,10.3290855",www.modelway.it
